fkl010h0_ANT,fkl010h0_BAS,fkl010h0_DAV,fkl010h0_DOL,fkl010h0_GVE,fkl010h0_INT,fkl010h0_LUG,fkl010h0_SIO,fkl010h0_STG,fkl010h0_ZER,fkl010h3_ANT,fkl010h3_BAS,fkl010h3_DAV,fkl010h3_DOL,fkl010h3_GVE,fkl010h3_INT,fkl010h3_LUG,fkl010h3_SIO,fkl010h3_STG,fkl010h3_ZER,gre000h0_ANT,gre000h0_BAS,gre000h0_DAV,gre000h0_DOL,gre000h0_GVE,gre000h0_INT,gre000h0_LUG,gre000h0_SIO,gre000h0_STG,gre000h0_ZER,pp0qffh0_BAS,pp0qffh0_GVE,pp0qffh0_INT,pp0qffh0_LUG,pp0qffh0_SIO,prestah0_ANT,prestah0_BAS,prestah0_DAV,prestah0_DOL,prestah0_GVE,prestah0_INT,prestah0_LUG,prestah0_SIO,prestah0_STG,prestah0_ZER,rre150h0_ANT,rre150h0_BAS,rre150h0_DAV,rre150h0_DOL,rre150h0_GVE,rre150h0_INT,rre150h0_LUG,rre150h0_SIO,rre150h0_STG,rre150h0_ZER,sre000h0_ANT,sre000h0_BAS,sre000h0_DAV,sre000h0_DOL,sre000h0_GVE,sre000h0_INT,sre000h0_LUG,sre000h0_SIO,sre000h0_STG,sre000h0_ZER,tre200h0_ANT,tre200h0_BAS,tre200h0_DAV,tre200h0_DOL,tre200h0_GVE,tre200h0_INT,tre200h0_LUG,tre200h0_SIO,tre200h0_STG,tre200h0_ZER,ure200h0_ANT,ure200h0_BAS,ure200h0_DAV,ure200h0_DOL,ure200h0_GVE,ure200h0_INT,ure200h0_LUG,ure200h0_SIO,ure200h0_STG,ure200h0_ZER,tre200h0,tre200h0_lag24h,target_tre200h0_plus12h,target_tre200h0_plus24h,target_tre200h0_plus48h,hour,season
0.9,2.7,0.9,4.8,1.4,1.1,0.7,0.5,0.8,0.9,2.4,5.5,1.8,6.6,2.9,1.9,1.4,1.4,1.9,1.9,142.0,76.0,89.0,164.0,24.0,43.0,75.0,62.0,68.0,107.0,1029.8,1031.2,1031.8,1025.8,1030.7,865.3,990.5,848.0,840.8,980.1,960.6,989.1,971.4,936.7,843.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,60.0,0.0,0.0,11.0,0.0,0.0,22.0,-1.2,4.0,2.2,7.0,2.0,1.2,7.8,3.0,3.8,4.3,70.2,78.3,60.7,37.5,93.9,99.3,78.6,74.5,83.7,52.1,0.5,1.2,-1.9,-1.0,1.1,15.0,Winter
8.6,2.3,5.6,4.6,4.9,3.8,3.3,5.8,2.8,6.1,13.1,5.6,9.5,8.2,8.6,6.8,6.3,9.3,5.9,9.5,1004.0,940.0,1002.0,1040.0,991.0,948.0,965.0,988.0,963.0,1023.0,1024.5,1021.9,1021.2,1018.9,1017.9,862.1,987.4,845.1,839.2,974.5,955.3,984.4,963.5,934.7,839.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,60.0,13.2,18.8,13.2,13.1,20.4,19.8,23.2,23.6,14.8,16.0,49.7,48.2,36.0,58.0,44.6,47.4,49.5,32.6,52.8,35.3,18.8,18.1,11.2,19.5,20.1,12.0,Summer
0.9,1.0,0.3,11.7,2.7,1.2,6.4,1.8,1.9,0.9,2.7,2.0,1.1,13.3,5.2,2.9,14.9,3.0,3.3,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1032.9,1030.5,1033.3,1019.3,1031.9,863.6,992.8,845.7,836.4,979.3,960.7,983.5,971.6,937.8,840.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.7,-1.0,-8.7,-2.0,0.8,-4.4,12.9,-1.5,-2.4,-6.0,82.6,74.2,87.3,38.5,55.3,86.7,19.9,73.9,69.9,77.0,-3.5,-2.4,-5.7,-1.5,-3.1,20.0,Winter
2.9,1.6,2.9,3.2,6.3,0.5,1.0,1.4,1.0,1.2,6.9,3.6,6.2,7.6,11.5,2.3,2.4,3.2,2.9,3.6,377.0,459.0,748.0,578.0,466.0,407.0,510.0,449.0,531.0,451.0,1016.9,1014.4,1014.9,1011.0,1013.5,857.3,980.0,840.7,833.4,967.2,948.9,976.6,958.4,927.9,835.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,60.0,60.0,60.0,36.0,60.0,60.0,60.0,60.0,12.2,17.8,12.7,13.0,19.8,17.3,21.3,19.3,14.0,12.4,84.5,64.6,73.4,73.8,55.3,82.2,68.7,65.5,76.1,72.1,17.3,19.3,16.7,14.5,15.4,7.0,Summer
1.6,1.4,2.2,7.6,0.9,2.3,1.5,1.0,1.9,0.7,4.2,7.3,6.1,13.7,2.8,5.6,3.3,1.9,4.6,2.7,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1012.5,1012.7,1012.8,1015.9,1013.4,858.9,976.1,843.4,834.2,965.8,947.3,981.3,958.5,925.7,837.8,0.0,1.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.3,12.2,13.6,20.8,19.0,21.7,20.0,18.0,12.9,78.0,85.1,90.2,93.0,81.1,84.6,84.9,84.7,77.8,87.0,18.9,20.1,20.8,18.9,14.3,21.0,Summer
6.6,1.7,1.6,4.6,2.1,1.3,1.1,3.0,0.9,1.3,10.2,4.8,6.5,5.9,4.1,2.2,3.1,6.3,2.4,3.4,227.0,232.0,245.0,255.0,181.0,199.0,76.0,468.0,254.0,270.0,1004.2,1003.6,1004.0,1006.4,1002.0,843.9,966.8,827.5,818.7,955.1,936.5,970.5,946.1,913.5,822.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,0.0,4.8,10.1,4.2,-2.6,9.9,7.9,8.2,11.5,7.6,2.7,60.9,75.7,54.5,99.8,73.0,71.5,83.4,55.9,57.7,61.2,8.7,7.2,4.5,4.5,6.9,8.0,Spring
0.9,1.1,0.4,5.8,1.0,1.3,1.3,0.8,1.2,1.0,1.8,1.9,1.1,9.1,2.5,2.0,2.4,2.2,3.6,1.9,13.0,22.0,30.0,100.0,21.0,14.0,31.0,21.0,34.0,14.0,1038.9,1039.3,1040.3,1036.3,1040.7,869.9,998.7,852.4,844.2,987.3,967.3,998.3,978.9,942.7,847.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,-9.5,-0.5,-5.7,2.3,-0.1,-4.2,0.5,-6.0,2.5,-5.0,77.6,97.7,67.1,66.4,92.3,83.5,65.6,77.9,69.4,38.3,-4.3,-4.6,-1.8,0.3,-0.6,8.0,Winter
5.1,5.0,5.0,3.0,3.7,3.2,5.6,2.6,4.7,3.3,8.9,9.8,9.1,6.7,7.3,7.6,12.1,6.3,10.1,8.5,596.0,297.0,470.0,887.0,605.0,646.0,687.0,734.0,471.0,615.0,1024.7,1025.3,1024.9,1018.3,1023.6,855.9,985.6,837.3,832.4,975.1,954.7,982.2,965.4,929.5,833.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,37.0,23.0,54.0,55.0,19.0,51.0,-6.0,4.2,-7.1,-5.7,5.4,3.2,9.9,6.2,-0.6,-3.7,70.1,46.7,57.0,66.6,35.6,37.5,16.9,25.2,63.4,22.8,3.5,3.7,-1.5,9.9,15.5,14.0,Spring
2.2,0.9,0.9,2.6,1.0,0.8,1.5,1.3,2.2,1.6,3.7,1.6,1.6,3.6,3.2,2.1,3.4,3.0,4.4,3.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1024.7,1026.3,1026.6,1019.6,1027.6,860.5,985.9,843.6,835.3,975.3,955.9,983.3,967.8,932.6,838.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,6.2,-2.0,3.8,1.4,1.7,8.3,-0.6,4.0,-2.7,85.6,95.0,94.1,54.5,97.8,99.3,52.0,92.5,90.1,80.1,-0.1,4.4,4.0,-1.4,4.1,5.0,Winter
6.7,3.5,2.6,11.6,3.0,1.5,6.2,1.1,3.4,3.7,14.6,6.9,5.3,18.2,5.4,4.6,16.3,5.6,9.0,17.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1030.4,1032.7,1031.6,1020.8,1031.1,859.3,990.9,842.6,837.3,981.5,960.3,984.4,971.5,934.6,836.8,0.2,0.6,0.0,1.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,2.7,-6.8,-6.0,2.7,0.2,8.1,1.5,0.0,-3.8,84.5,90.5,82.2,98.1,83.1,100.0,21.7,86.2,79.2,51.7,0.9,8.8,2.7,4.2,1.9,22.0,Winter
0.9,1.3,0.9,11.1,0.8,0.8,0.4,0.8,0.7,0.9,2.0,3.3,1.6,14.1,1.9,2.7,1.2,2.5,1.4,1.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1013.6,1015.0,1015.6,1015.3,1015.9,861.5,977.1,845.7,837.4,967.7,949.8,981.2,960.8,927.6,841.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,20.2,13.3,19.3,18.7,19.0,24.7,19.4,21.3,15.3,93.6,70.9,84.9,36.7,75.6,84.4,76.3,70.7,69.9,56.7,16.8,16.7,32.2,19.5,13.6,3.0,Summer
1.0,2.0,1.1,8.0,2.6,0.2,0.8,0.7,2.3,0.8,2.9,4.3,1.8,10.3,4.1,0.8,1.7,2.6,3.9,1.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1014.6,1015.3,1016.4,1017.9,1016.5,857.4,977.1,840.8,832.4,967.2,948.5,982.3,959.7,926.1,836.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,12.9,3.2,7.4,14.5,10.0,14.0,11.2,10.9,4.9,70.7,66.0,60.9,65.3,48.7,77.1,65.3,66.4,60.4,52.3,9.0,5.0,17.0,11.4,8.8,22.0,Spring
1.0,2.0,0.5,5.2,0.7,0.7,0.9,0.8,1.4,0.9,2.2,3.6,1.3,6.8,2.0,2.516867469879518,2.3,1.6,2.6,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1018.3,1017.9,1018.1,1018.9,1018.7,860.1,980.6,843.4,835.0,969.5,950.8,983.6,961.9,928.5,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,12.3,7.8,8.9,13.3,13.3,16.4,11.8,12.6,7.1,86.5,76.3,84.0,74.9,88.1,83.2,77.9,75.8,67.8,67.1,12.0,13.4,24.6,14.4,13.0,2.0,Summer
0.9,1.6,2.2,4.0,0.8,3.6,1.4,0.9,0.7,1.2,2.2,3.7,3.6,6.1,2.0,6.1,2.1,2.3,1.2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1007.6,1008.0,1007.7,1005.8,1008.8,842.3,968.6,825.7,816.2,956.9,937.3,969.4,949.8,914.7,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7,0.3,-9.1,-4.8,-4.7,-2.1,4.5,-1.8,-2.1,-9.1,92.1,91.0,81.9,65.9,90.8,92.0,83.5,89.8,100.0,77.3,-0.5,0.6,-0.8,-1.9,1.0,7.0,Winter
3.9,1.0,3.7,7.7,2.5,1.2,1.3,3.3,3.6,1.3,7.0,2.3,8.6,13.6,5.1,2.5,3.3,8.8,6.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1005.4,1008.2,1007.6,998.7,1006.1,842.6,967.2,824.8,819.4,958.8,938.5,962.9,948.8,914.0,821.2,0.0,0.0,0.0,2.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,5.4,-2.1,-3.4,4.7,2.4,6.9,5.7,2.8,-3.6,85.8,83.3,86.9,98.9,91.9,95.0,88.7,74.2,84.4,78.2,3.6,3.7,5.2,0.9,7.1,22.0,Spring
5.0,1.2,1.6,3.9,7.0,3.1,1.6,1.2,0.7,0.6,8.8,3.4,4.0,7.8,11.9,6.1,3.3,2.8,1.8,1.4,0.0,2.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,4.0,1012.0,1012.6,1011.6,1015.0,1010.4,856.9,975.6,840.2,832.7,965.2,946.0,980.4,955.8,925.4,835.3,0.0,0.0,0.0,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,20.6,10.9,10.2,18.3,18.6,21.0,20.7,15.2,11.8,65.8,44.3,54.7,85.3,66.5,53.8,55.5,43.2,47.8,40.6,18.9,17.1,17.8,16.6,19.4,20.0,Summer
5.5,1.1,3.5,8.8,6.2,1.9,0.5,1.0,2.2,4.6,10.0,2.3,6.6,13.4,9.4,4.0,1.3,2.3,4.4,7.0,733.0,647.0,701.0,730.0,667.0,649.0,589.0,664.0,647.0,740.0,1014.2,1017.1,1016.0,1020.7,1017.2,858.2,977.4,840.4,832.3,969.1,949.2,984.8,961.3,926.3,836.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,59.0,60.0,60.0,60.0,54.0,60.0,60.0,60.0,7.3,18.3,10.2,5.2,15.7,14.3,12.5,15.8,14.7,7.5,47.9,36.3,28.1,61.8,52.6,42.3,70.4,34.9,36.2,37.2,14.3,12.8,12.4,7.9,2.9,10.0,Spring
2.0,4.0,0.9,10.5,1.2,1.0,1.1,2.2,1.4,1.1,4.5,10.2,2.2,15.1,2.1,2.7,3.3,3.6,4.7,2.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1029.5,1030.7,1030.2,1026.7,1031.4,866.0,991.1,848.8,841.6,980.6,960.4,990.2,973.1,935.8,846.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.3,0.5,5.1,8.0,6.0,8.5,8.1,8.0,1.8,74.1,66.0,88.5,32.8,83.0,100.0,86.2,83.0,80.4,75.0,8.5,9.9,4.2,8.6,1.4,19.0,Winter
3.3,0.5,0.2,6.2,0.8,0.6,0.4,1.2,0.3,0.7,8.9,1.2,0.8,7.6,1.5,1.8,1.3,2.9,1.4,1.6,56.0,33.0,69.0,69.0,61.0,49.0,24.0,52.0,46.0,83.0,1014.3,1013.7,1013.2,1013.9,1014.0,852.7,976.2,836.2,828.6,965.0,945.6,978.4,957.2,923.1,832.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.2,6.6,4.4,11.6,10.4,13.6,10.8,6.9,6.0,78.3,82.7,84.4,99.0,87.5,91.8,96.3,90.8,100.0,77.6,9.5,8.2,6.6,3.2,3.8,7.0,Autumn
0.9,0.4,0.8,2.5,0.6,0.9,1.5,0.6,1.1,1.0,1.8,1.3,2.1,3.3,1.5,1.9,3.1,1.9,1.5,2.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1020.6,1019.7,1021.2,1017.8,1019.7,862.7,983.5,846.1,838.7,971.8,954.0,982.8,963.6,932.1,841.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,17.1,10.1,12.7,16.7,14.4,18.8,15.2,15.3,10.3,95.9,80.1,85.27241379310344,69.2,73.1,88.5,68.3,77.7,76.5,67.8,13.4,14.8,25.2,16.6,18.6,0.0,Summer
1.1,0.6,0.6,7.2,1.4,2.0,1.2,0.9,2.6,0.7,2.7,1.6,1.4,8.7,2.5,4.0,3.4,1.9,4.2,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1014.3,1015.1,1015.6,1016.7,1014.9,857.4,976.9,840.6,832.5,966.7,948.4,981.4,958.7,926.2,836.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.1,5.0,8.1,12.7,12.5,15.9,13.7,10.9,5.9,70.7,65.1,53.9,67.3,71.2,67.1,58.7,58.0,66.9,48.4,10.4,5.9,13.9,12.0,10.7,20.0,Spring
1.7,1.3,3.5,2.3,1.1,2.4,0.9,4.7,0.9,0.8,3.2,3.5,5.5,3.3,2.7,3.5,2.7,10.0,2.4,1.8,4.0,12.0,5.0,31.0,21.0,18.0,8.0,7.0,16.0,7.0,1017.9,1017.4,1018.6,1020.1,1015.5,864.8,982.2,848.1,841.0,970.9,953.4,985.7,962.0,932.8,843.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,14.0,9.0,0.0,0.0,25.0,0.0,14.9,27.3,17.7,18.7,25.2,21.8,24.1,28.1,21.4,19.2,82.8,49.6,79.1,65.6,59.9,79.6,68.1,38.2,69.3,36.1,24.4,21.9,18.4,25.3,25.9,18.0,Summer
1.1,1.0,1.4,8.9,1.3,0.6,1.2,1.1,2.5,0.4,3.5,4.2,3.0,11.8,2.8,2.1,2.3,3.1,6.7,2.5,200.0,81.0,71.0,110.0,155.0,144.0,265.0,180.0,73.0,88.0,1012.1,1013.3,1013.3,1010.2,1014.7,852.5,974.6,836.2,828.7,965.0,945.8,974.6,957.8,922.3,832.2,0.0,0.7,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,8.0,12.0,51.0,19.0,0.0,0.0,5.7,12.0,4.0,4.5,13.5,10.3,11.2,10.1,10.8,4.1,83.8,94.0,88.1,100.0,90.1,98.0,91.9,89.8,84.7,93.5,12.8,9.6,11.3,12.5,14.3,6.0,Spring
0.7,0.9,2.3,6.1,0.8,0.8,0.8,1.6,0.9,2.3,1.5,2.1,4.5,8.2,1.8,1.8,1.9,2.7,2.6,3.8,269.0,232.0,488.0,199.0,190.0,296.0,473.0,352.0,353.0,335.0,1021.8,1022.2,1022.3,1021.9,1022.4,861.5,984.3,844.7,837.5,973.8,954.7,986.6,965.9,932.2,840.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,53.0,13.0,28.0,12.0,9.2,14.2,11.2,7.5,15.0,13.1,16.9,14.3,12.2,8.8,75.6,84.5,62.2,98.2,83.9,86.6,79.6,73.3,85.7,62.6,13.3,13.7,12.4,14.1,16.4,10.0,Autumn
9.5,1.3,4.6,8.6,4.6,4.9,9.1,2.9,0.6,0.7,15.1,2.8,7.8,14.5,9.1,10.4,16.4,6.2,1.4,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1026.2,1024.1,1024.3,1013.0,1021.3,854.8,986.6,837.2,830.6,973.4,953.4,976.9,962.4,930.6,830.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,1.0,-6.6,-8.3,2.4,0.3,8.1,2.4,-2.8,-5.3,88.0,85.1,79.9,94.7,67.6,81.2,29.1,63.4,94.2,78.1,-0.4,1.0,-3.0,-3.9,-2.8,19.0,Winter
2.9,1.6,2.9,2.8,2.5,0.9,1.5,0.9,0.6,2.8,7.7,4.7,5.3,6.1,5.0,2.3,3.6,3.5,1.8,6.2,150.0,337.0,332.0,345.0,366.0,245.0,214.0,307.0,165.0,209.0,1018.9,1018.7,1020.0,1021.6,1019.1,863.6,982.8,846.7,839.7,972.1,954.3,987.0,964.6,932.5,842.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,26.0,19.0,2.0,0.0,0.0,7.0,0.0,0.0,16.4,24.6,18.4,14.9,24.8,20.3,23.1,23.3,18.7,14.9,67.9,50.9,53.5,66.6,49.4,70.0,72.0,47.5,80.0,71.6,22.6,21.6,12.1,25.3,26.1,15.0,Autumn
4.2,1.8,2.9,6.5,1.3,1.9,0.9,1.2,0.9,1.8,8.5,5.2,5.0,10.9,3.3,3.3,1.6,2.5,1.8,3.5,678.0,629.0,682.0,700.0,636.0,667.0,638.0,675.0,642.0,714.0,1021.8,1023.0,1022.9,1025.2,1021.8,866.1,985.5,849.9,842.7,975.8,957.1,990.4,967.1,935.2,845.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,22.5,24.2,22.5,17.9,22.1,21.3,22.0,23.5,20.1,21.0,34.7,54.5,26.6,51.0,60.7,42.0,69.7,39.7,66.2,17.6,22.7,20.4,12.8,24.8,18.5,12.0,Autumn
0.8,3.5,0.2,6.1,0.8,1.3,0.4,0.4,0.2,1.0,1.7,6.3,0.8,7.9,2.0,2.5,0.9,1.2,0.9,1.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1021.5,1022.6,1022.9,1022.7,1024.3,856.7,981.9,839.6,831.2,971.8,951.8,985.7,964.2,928.4,835.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.5,-3.8,-0.4,1.0,-0.7,4.3,-2.5,2.2,-4.5,82.7,94.6,74.1,90.5,99.7,86.8,73.3,87.3,85.1,64.4,-2.8,-0.6,2.4,0.3,5.1,6.0,Winter
1.1,0.8,0.8,5.6,0.9,0.9,1.0,0.5,1.3,0.5,3.0,2.1,2.5,7.4,1.7,1.7,2.2,1.0,2.4,1.2,50.0,78.0,165.0,122.0,73.0,67.0,15.0,65.0,75.0,55.0,1014.0,1014.6,1014.8,1016.2,1014.9,857.1,977.0,840.6,832.7,966.8,948.1,981.0,959.1,925.9,836.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,55.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,16.4,9.0,9.1,16.5,14.9,16.5,15.8,15.9,9.6,86.7,86.8,84.5,93.9,94.0,91.0,99.0,87.1,88.0,89.7,15.6,15.4,18.1,15.0,14.3,7.0,Autumn
1.1,0.6,2.1,2.3,0.9,1.0,1.2,0.8,1.9,1.1,2.0,1.3,4.2,4.3,1.6,2.5,3.3,2.1,4.4,2.3,276.0,176.0,181.0,382.0,270.0,91.0,311.0,182.0,147.0,340.0,1016.0,1016.4,1016.3,1016.8,1016.4,858.5,979.2,842.1,834.4,968.8,950.0,981.8,960.8,928.1,837.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21.0,0.0,0.0,26.0,4.0,0.0,28.0,0.0,0.0,39.0,13.4,18.8,11.5,11.2,17.4,16.7,18.5,17.2,17.0,12.2,74.4,88.6,88.8,92.4,87.8,92.7,87.4,85.7,78.5,75.6,16.7,18.8,20.8,17.9,17.0,7.0,Summer
0.7,1.9,0.0,7.3,0.9,0.8,1.3,1.2,2.0,1.2,1.6,3.5,0.0,8.9,2.1,2.2,2.3,2.2,3.9,1.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1029.0,1031.5,1032.1,1031.0,1033.0,867.4,990.1,850.1,842.3,980.4,961.2,993.8,973.7,936.9,846.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,6.5,-0.2,7.0,3.1,1.7,5.4,3.4,10.7,0.8,90.3,77.6,78.0,48.0,88.3,100.0,71.4,75.5,46.9,63.5,1.9,1.3,1.2,3.5,5.4,20.0,Winter
1.4,3.6,0.8,10.6,3.6,1.9,1.5,2.4,6.5,1.0,3.2,9.7,1.8,15.0,8.5,4.5,3.3,5.1,15.1,2.1,0.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,4.0,1018.2,1019.4,1018.2,1014.8,1018.2,852.7,979.5,835.3,829.3,969.4,948.6,978.2,960.2,924.3,831.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,5.0,-2.4,-3.9,4.8,3.8,5.2,5.9,3.8,-1.0,97.0,83.6,89.7,99.2,69.8,89.5,76.0,73.9,71.2,94.8,3.8,8.4,8.1,6.0,1.4,6.0,Spring
1.1,1.1,0.6,4.0,0.5,0.9,0.7,0.8,1.0,0.8,2.2,2.0,2.0,5.2,1.4,2.5,1.8,1.4,1.7,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1013.7,1013.2,1014.4,1014.3,1013.3,858.9,977.2,842.3,834.6,966.0,948.5,979.8,958.3,926.9,837.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,20.3,12.2,13.0,19.7,17.7,21.3,19.7,17.7,11.9,91.3,73.9,81.7,87.7,70.2,83.1,82.9,67.4,76.4,69.2,17.5,17.6,17.0,18.7,17.0,19.0,Autumn
4.0,1.4,4.6,4.4,1.2,1.4,0.4,1.6,1.8,3.1,8.1,4.7,8.9,6.9,3.8,3.9,1.7,3.8,3.5,5.4,125.0,364.0,170.0,216.0,260.0,39.0,263.0,145.0,109.0,85.0,1016.4,1015.8,1016.9,1011.4,1015.3,857.8,979.5,841.0,834.0,968.4,950.0,977.0,959.9,927.7,836.5,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,1.7,0.0,43.0,1.0,0.0,32.0,0.0,11.0,0.0,0.0,0.0,11.4,17.9,11.5,8.8,18.8,14.8,21.2,17.8,14.1,11.0,91.3,78.4,88.1,97.4,74.5,99.4,82.9,88.0,89.1,95.8,16.3,19.3,18.4,15.4,14.8,7.0,Summer
