reference_timestamp,Id,fkl010h0_ANT,fkl010h0_BAS,fkl010h0_DAV,fkl010h0_DOL,fkl010h0_GVE,fkl010h0_INT,fkl010h0_LUG,fkl010h0_SIO,fkl010h0_STG,fkl010h0_ZER,fkl010h3_ANT,fkl010h3_BAS,fkl010h3_DAV,fkl010h3_DOL,fkl010h3_GVE,fkl010h3_INT,fkl010h3_LUG,fkl010h3_SIO,fkl010h3_STG,fkl010h3_ZER,gre000h0_ANT,gre000h0_BAS,gre000h0_DAV,gre000h0_DOL,gre000h0_GVE,gre000h0_INT,gre000h0_LUG,gre000h0_SIO,gre000h0_STG,gre000h0_ZER,prestah0_ANT,prestah0_BAS,prestah0_DAV,prestah0_DOL,prestah0_GVE,prestah0_INT,prestah0_LUG,prestah0_SIO,prestah0_STG,prestah0_ZER,rre150h0_ANT,rre150h0_BAS,rre150h0_DAV,rre150h0_DOL,rre150h0_GVE,rre150h0_INT,rre150h0_LUG,rre150h0_SIO,rre150h0_STG,rre150h0_ZER,tre200h0_ANT,tre200h0_BAS,tre200h0_DAV,tre200h0_DOL,tre200h0_GVE,tre200h0_INT,tre200h0_LUG,tre200h0_SIO,tre200h0_STG,tre200h0_ZER,ure200h0_ANT,ure200h0_BAS,ure200h0_DAV,ure200h0_DOL,ure200h0_GVE,ure200h0_INT,ure200h0_LUG,ure200h0_SIO,ure200h0_STG,ure200h0_ZER,tre200h0_lag,tre200h0,target_tre200h0_plus12h,target_tre200h0_plus24h,target_tre200h0_plus48h
2022-04-03 16:00:00,13427,4.8,2.1,3.8,2.3,4.5,4.1,5.5,5.7,2.7,4.2,13.3,5.3,6.4,5.9,7.4,9.1,8.2,10.3,5.0,7.7,259.0,253.0,137.0,306.0,247.0,245.0,202.0,265.0,240.0,123.0,851.8,979.2,834.6,827.8,965.6,946.4,976.6,955.2,925.7,827.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.2,-1.5,0.1,11.1,9.6,9.9,12.6,4.4,3.0,39.8,33.9,36.0,56.1,32.6,30.5,58.7,33.0,37.8,30.4,6.5,8.5,-2.2,8.0,16.4
2022-04-04 16:00:00,13428,4.1,4.3,3.8,5.6,4.3,3.6,2.2,8.6,4.1,2.2,6.9,9.3,6.1,7.8,8.0,6.7,4.8,12.8,8.6,4.0,433.0,418.0,416.0,466.0,433.0,394.0,161.0,437.0,399.0,214.0,852.3,979.0,834.7,828.8,968.3,948.6,980.1,957.9,924.3,830.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.1,1.8,-2.6,10.0,6.6,10.4,10.7,3.6,1.7,77.5,47.6,50.5,88.7,40.1,59.6,55.3,42.4,67.3,51.4,8.5,8.0,6.1,16.4,25.9
2022-04-04 21:00:00,13430,1.1,2.4,0.7,7.9,2.4,0.7,1.1,0.8,3.7,1.1,2.5,5.1,1.5,10.3,4.8,1.4,2.3,3.4,9.5,1.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,853.4,979.7,835.9,829.1,969.1,949.4,980.3,960.5,925.0,832.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,6.2,-2.2,-4.1,5.2,3.2,6.9,4.4,3.2,-3.0,86.1,53.9,65.5,69.2,59.7,86.1,64.2,59.3,65.8,65.3,-0.7,4.1,13.9,11.2,20.6
2022-04-05 01:00:00,13431,3.1,1.1,0.9,4.3,0.8,0.7,0.5,0.8,2.2,0.0,7.1,3.0,1.8,6.1,1.8,1.5,1.5,1.7,4.1,0.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,856.6,979.2,840.1,832.5,968.6,949.6,981.5,960.4,926.8,835.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.1,10.1,3.5,3.8,9.9,9.6,13.4,12.0,9.9,4.2,70.4,78.5,91.3,93.3,88.4,84.6,83.2,70.3,82.1,94.3,-1.0,8.0,13.7,16.5,17.7
2022-04-05 18:00:00,13432,2.0,2.1,3.0,5.6,2.9,2.8,2.3,3.6,3.0,4.0,5.0,5.2,3.7,8.4,6.5,6.0,5.9,6.5,4.8,11.1,47.0,16.0,26.0,15.0,32.0,130.0,83.0,56.0,66.0,29.0,857.1,979.9,840.5,832.8,968.4,949.8,981.8,959.2,927.2,835.5,0.0,0.0,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,8.3,14.1,6.8,4.6,14.1,13.0,16.8,16.6,11.8,7.0,69.8,74.1,80.2,94.6,80.3,84.0,60.5,48.7,76.8,75.2,6.7,13.9,15.9,23.4,20.8
2022-04-05 21:00:00,13433,1.7,0.9,1.7,5.5,1.1,1.7,1.2,3.6,0.7,0.7,3.3,3.2,4.2,7.4,2.2,4.0,2.3,9.4,1.2,1.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,858.4,981.0,841.7,834.0,970.8,951.1,983.5,961.7,928.5,837.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.5,12.5,4.9,3.4,12.0,9.7,15.0,15.0,9.0,4.5,84.9,86.3,90.7,96.5,93.4,92.7,72.7,52.8,82.1,87.9,4.1,11.2,20.2,20.6,18.0
2022-04-06 04:00:00,13434,1.1,5.3,1.1,5.3,1.9,1.9,1.1,1.5,1.5,0.9,2.8,11.0,1.8,7.4,4.6,7.2,2.2,2.3,5.3,2.0,3.0,0.0,7.0,1.0,0.0,2.0,4.0,1.0,10.0,3.0,860.9,981.5,845.0,835.9,969.0,950.9,984.1,962.0,928.6,839.8,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,17.3,6.7,11.1,17.7,14.3,15.5,15.6,15.2,9.0,90.7,90.7,95.2,91.1,73.6,91.3,99.1,85.8,78.1,78.3,6.1,16.0,25.9,17.5,17.3
2022-04-06 05:00:00,13435,1.6,2.7,1.6,5.2,1.3,2.0,1.1,0.8,1.2,1.3,3.0,9.3,2.6,7.3,2.9,6.2,2.1,2.6,3.5,2.9,46.0,11.0,30.0,52.0,46.0,35.0,36.0,32.0,77.0,27.0,861.0,980.2,845.0,836.2,969.5,951.9,984.2,962.5,929.2,840.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,16.4,7.0,11.4,16.9,16.3,15.6,15.7,14.4,9.7,89.4,95.1,94.1,89.2,77.7,85.2,98.9,87.7,77.1625,74.3,7.1,15.1,24.5,17.5,17.6
2022-04-06 20:00:00,13436,2.6,1.1,0.6,7.6,0.9,2.1,0.5,0.8,1.4,1.4,6.7,2.3,1.9,12.4,2.1,3.9,1.6,2.5,3.0,2.6,0.0,5.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,861.6,978.9,845.7,836.3,966.9,949.6,982.8,959.7,929.6,840.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,24.2,14.7,15.6,22.7,21.1,22.8,22.5,19.9,14.9,79.6,54.1,81.8,78.0,65.6,78.8,79.4,62.9,63.1,61.3,11.9,21.4,19.0,19.3,27.1
2022-04-07 14:00:00,13438,5.1,1.7,2.0,3.3,2.1,3.2,2.1,1.5,2.2,2.5,12.6,3.9,3.9,6.4,6.3,12.5,7.8,4.7,4.9,8.2,295.0,227.0,705.0,793.0,832.0,13.0,61.0,869.0,748.0,938.0,861.5,981.8,844.7,838.3,969.1,952.7,982.5,960.7,930.1,840.6,0.4,0.0,0.0,0.0,0.0,6.6,0.1,0.0,0.0,0.0,16.6,23.9,20.0,17.6,27.5,20.3,24.5,26.8,21.6,18.2,70.0,55.3,50.8,84.0,55.4,85.2,68.4,55.3,65.0,67.6,26.8,19.2,17.7,34.5,24.3
2022-04-07 19:00:00,13439,2.7,1.2,1.4,3.5,2.3,1.2,1.5,1.3,2.1,0.9,7.1,3.1,2.7,7.4,4.3,2.9,4.5,4.5,5.2,3.6,9.0,31.0,39.0,52.0,38.0,26.0,32.0,20.0,55.0,14.0,861.9,981.7,846.0,838.6,970.7,952.6,982.1,962.4,930.7,841.7,0.2,0.0,0.0,0.0,0.0,0.0,0.2,4.9,0.0,0.3,14.6,23.4,11.7,12.9,21.8,18.9,20.3,20.7,16.5,12.1,82.4,57.0,90.5,95.4,71.1,90.5,93.3,85.7,85.6,89.9,22.5,20.8,22.8,29.5,19.2
2022-04-08 06:00:00,13440,0.7,0.8,1.1,6.3,1.1,0.9,0.9,1.7,0.4,0.8,1.5,2.6,1.7,8.6,3.0,1.8,1.9,3.0,1.0,1.3,113.0,156.0,65.0,144.0,130.0,108.0,87.0,141.0,173.0,41.0,862.1,978.2,845.9,837.9,968.1,950.6,982.9,961.6,928.1,841.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,21.7,13.7,19.8,21.4,19.1,22.3,20.8,23.0,15.9,92.1,64.0,79.9,44.0,60.6,75.3,70.8,66.2,55.9,58.4,17.3,19.4,31.3,14.4,10.2
2022-04-08 14:00:00,13442,5.2,1.7,3.4,2.2,3.2,3.0,1.2,5.5,3.6,1.9,9.2,4.3,7.2,5.1,8.3,5.6,2.0,8.7,8.0,4.1,481.0,791.0,834.0,174.0,803.0,671.0,777.0,529.0,784.0,409.0,861.0,976.7,844.6,838.5,965.8,948.4,979.9,957.3,928.1,840.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,24.5,36.1,25.8,22.2,37.2,33.0,32.4,34.3,30.9,25.8,42.1,21.1,31.5,43.3,19.3,29.8,40.1,28.3,31.1,28.3,19.2,34.5,14.8,24.3,17.9
2022-04-09 05:00:00,13443,1.0,1.0,1.0,6.6,0.9,1.4,2.1,0.9,0.2,0.9,2.1,2.6,1.7,9.1,1.5,2.4,4.0,1.6,0.8,1.5,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,861.1,981.2,844.6,836.2,970.4,952.5,983.8,962.8,929.9,840.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,14.4,7.0,10.4,14.3,13.5,16.7,15.7,14.2,7.7,98.5,96.4,94.5,85.7,92.9,96.4,85.7,88.8,85.4,87.1,17.6,13.6,24.4,10.3,7.3
2022-04-09 16:00:00,13445,4.5,0.7,3.2,2.4,2.8,2.2,1.1,8.7,1.7,2.8,7.7,2.1,5.0,5.6,5.2,3.5,3.4,12.1,3.0,5.9,162.0,391.0,369.0,520.0,404.0,187.0,366.0,499.0,372.0,208.0,863.0,982.1,846.3,838.9,970.5,953.0,984.3,961.3,932.2,841.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,26.5,17.4,16.7,26.1,23.2,25.7,27.4,21.4,18.6,65.8,41.8,53.9,71.7,50.1,57.7,58.3,40.0,54.5,39.3,33.9,24.8,10.2,18.3,6.6
2022-04-10 10:00:00,13446,0.5,1.4,0.6,4.4,1.9,1.3,1.0,2.0,1.0,1.1,1.4,3.6,1.2,6.6,4.3,2.6,1.8,3.9,2.6,2.3,436.0,500.0,452.0,606.0,555.0,470.0,449.0,566.0,441.0,544.0,862.7,985.9,846.4,838.6,974.9,956.0,987.9,966.5,933.7,842.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,13.0,10.1,11.9,16.1,12.8,17.0,16.5,9.8,12.9,50.0,77.9,58.5,37.0,69.9,77.0,67.2,53.3,90.7,28.1,20.6,14.2,10.4,8.8,1.2
2022-04-10 17:00:00,13448,1.8,0.9,1.5,6.1,1.5,2.7,1.8,2.6,0.6,0.6,4.9,2.6,3.8,8.8,2.6,4.2,3.0,6.0,1.7,1.8,10.0,53.0,12.0,90.0,65.0,15.0,39.0,41.0,45.0,11.0,863.7,984.3,847.1,839.0,973.2,955.3,987.0,965.0,933.2,842.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,17.0,10.9,12.1,18.0,12.9,20.0,17.8,12.1,11.4,50.8,72.1,44.6,57.5,68.8,80.8,73.4,58.2,90.6,39.3,24.4,16.6,7.3,6.3,1.8
2022-04-11 10:00:00,13449,4.5,1.5,0.3,9.8,2.1,1.2,1.8,1.1,0.9,3.1,8.3,3.5,1.0,13.5,4.5,2.5,6.2,2.8,2.4,5.7,201.0,145.0,167.0,92.0,116.0,193.0,421.0,234.0,162.0,377.0,847.3,970.4,831.2,821.9,959.6,940.7,969.9,951.3,918.9,825.8,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.8,-0.6,-0.3,9.2,8.4,13.5,9.5,7.9,2.3,80.3,85.7,90.0,98.0,79.4,87.9,55.0,76.2,67.0,86.5,14.2,8.8,6.1,1.2,17.7
2022-04-11 17:00:00,13450,5.8,1.3,1.1,6.3,1.8,3.6,2.8,2.6,0.9,2.1,8.3,4.4,2.0,8.8,3.9,10.9,5.6,7.0,2.4,4.6,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,847.5,972.6,831.4,823.7,962.8,942.7,968.5,952.6,919.5,825.7,0.0,0.0,0.0,0.2,0.0,5.6,0.0,0.0,0.0,0.1,2.8,9.2,-1.5,-2.0,6.9,6.6,12.6,7.9,6.6,1.4,90.3,84.8,86.6,100.0,86.4,82.4,50.8,77.9,81.7,85.6,16.6,6.3,0.8,1.8,19.0
2022-04-11 19:00:00,13451,5.9,2.3,0.8,7.2,0.9,2.2,0.9,0.7,1.5,3.4,10.8,5.3,1.9,10.7,1.7,4.7,2.9,3.6,3.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,848.8,974.8,832.6,825.1,964.4,944.9,969.5,954.7,921.0,827.1,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.4,8.4,-2.7,-1.9,6.0,5.5,11.9,7.2,6.0,0.4,92.8,80.0,86.1,100.0,92.0,96.4,57.2,74.5,86.9,96.8,12.4,6.2,0.8,1.9,15.6
2022-04-12 01:00:00,13452,8.5,2.8,0.5,3.2,1.5,1.0,0.3,0.5,1.1,1.0,12.5,6.6,2.2,5.1,3.2,3.0,1.0,1.6,2.1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,850.3,975.0,833.3,823.4,962.7,943.5,979.5,953.8,920.9,829.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,2.6,-1.8,2.0,3.1,1.0,5.5,1.4,-0.5,-0.7,63.9,80.1,85.8,60.8,80.8,94.0,96.1,84.2,100.0,79.1,8.3,0.7,2.1,11.0,8.6
2022-04-12 11:00:00,13453,0.3,2.1,1.0,4.0,0.9,0.9,1.4,1.3,0.9,0.4,0.7,5.0,2.2,6.8,2.2,2.7,3.6,3.4,2.2,0.8,59.0,40.0,172.0,185.0,46.0,50.0,30.0,137.0,44.0,108.0,849.3,975.5,832.0,823.8,963.2,944.0,978.2,954.5,920.8,827.7,2.2,0.1,0.0,0.0,0.0,0.3,2.5,0.0,0.0,0.3,0.0,2.6,3.0,0.6,4.6,3.0,6.3,4.3,-0.8,0.4,99.9,84.3,78.0,76.3,80.3,93.1,98.6,83.8,100.0,94.5,9.1,1.4,2.3,18.5,18.8
2022-04-12 21:00:00,13454,4.6,0.7,1.4,10.4,1.5,1.3,1.1,0.7,1.0,1.0,9.3,1.4,2.7,15.6,3.0,2.8,2.2,1.4,2.5,2.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,851.8,976.3,835.2,825.2,965.7,945.0,981.9,956.3,922.4,829.8,0.0,0.0,0.0,1.8,1.1,0.0,1.1,0.0,0.0,0.0,2.2,2.1,-0.9,-1.9,4.2,3.8,6.3,1.9,-0.6,0.4,76.9,95.3,92.1,97.4,91.7,90.3,97.8,91.4,99.0,88.2,6.3,2.0,16.1,12.4,14.4
2022-04-13 12:00:00,13456,8.0,2.6,1.4,3.0,1.5,3.8,1.3,3.0,1.7,5.0,12.7,5.7,4.5,5.8,3.2,7.5,2.4,6.2,3.4,7.4,877.0,787.0,676.0,796.0,659.0,827.0,750.0,822.0,835.0,810.0,856.7,978.3,839.7,833.0,967.3,948.0,983.4,957.9,926.3,834.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,20.9,16.4,11.1,18.6,18.8,17.7,20.5,16.7,15.2,38.3,33.3,22.6,45.8,42.5,40.2,40.0,41.6,55.1,26.8,1.8,19.2,9.9,19.4,19.2
2022-04-13 23:00:00,13457,1.4,1.6,0.2,2.8,1.6,0.4,0.7,0.5,3.1,1.1,3.5,2.5,0.6,4.3,2.7,1.4,1.4,1.1,5.3,1.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,859.3,980.4,842.4,834.9,969.7,950.8,985.3,961.6,927.8,838.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.7,3.8,6.7,10.7,12.0,12.2,11.1,14.0,5.2,72.0,65.7,74.7,72.5,73.6,75.5,68.7,64.6,59.4,52.8,2.3,9.8,18.8,12.0,11.5
2022-04-14 04:00:00,13458,1.0,0.5,0.2,5.5,1.3,0.6,0.5,1.2,0.6,0.9,3.3,1.0,0.5,7.4,10.7,1.4,1.7,2.5,1.1,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,859.2,981.3,842.6,834.6,970.3,951.6,984.8,962.8,928.6,837.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.9,2.1,6.4,6.2,8.1,10.0,7.1,11.6,3.9,83.3,83.7,77.1,79.9,93.0,88.5,73.7,79.1,65.4,52.5,9.8,8.5,21.0,11.2,8.9
2022-04-14 09:00:00,13459,0.6,1.6,0.7,3.2,0.6,1.3,0.8,1.6,1.5,2.3,1.4,5.0,2.0,6.2,1.9,3.1,1.5,3.4,3.0,4.8,655.0,570.0,663.0,570.0,520.0,595.0,601.0,619.0,613.0,673.0,859.6,982.5,842.9,835.5,971.2,952.0,984.9,963.0,929.9,838.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,16.7,11.1,10.8,15.1,14.5,11.9,15.4,14.4,11.1,45.5,65.7,43.1,72.8,57.5,66.1,77.9,48.7,62.9,31.2,16.1,15.6,14.4,15.8,12.3
2022-04-15 11:00:00,13461,6.1,1.6,2.9,2.5,4.3,2.4,1.3,2.6,2.4,2.8,10.5,4.8,6.0,5.9,7.0,5.8,3.6,5.9,4.0,5.2,874.0,775.0,640.0,649.0,778.0,820.0,801.0,821.0,315.0,871.0,862.2,986.4,845.5,838.7,973.9,955.0,984.1,964.4,934.1,840.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,18.1,11.5,11.6,18.7,17.3,18.9,19.9,12.9,14.2,65.2,62.1,60.8,82.6,59.6,61.6,43.8,46.2,81.4,33.1,18.8,18.2,11.5,13.7,11.4
2022-04-15 14:00:00,13462,6.4,2.4,4.3,3.1,4.0,4.3,5.4,6.3,2.7,4.1,10.7,6.4,6.9,5.4,6.5,7.7,7.7,9.3,5.1,8.6,854.0,668.0,563.0,472.0,689.0,577.0,708.0,738.0,598.0,664.0,861.9,985.4,845.2,838.5,972.7,953.8,981.7,962.2,933.6,839.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.9,11.5,11.2,22.0,20.3,21.3,23.8,15.3,16.5,67.3,42.5,56.4,82.1,42.1,53.9,41.5,40.2,62.4,26.8,21.0,20.0,10.2,14.0,14.4
2022-04-15 16:00:00,13463,5.2,2.2,5.0,2.2,4.0,2.1,4.9,3.8,1.8,2.2,10.3,6.0,9.6,4.5,6.7,5.3,7.2,9.9,3.4,6.1,258.0,430.0,286.0,244.0,419.0,143.0,400.0,303.0,379.0,193.0,862.0,984.8,845.0,838.3,972.0,953.8,981.2,962.2,933.2,839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,21.2,11.1,10.7,22.3,18.8,21.7,23.2,15.7,14.6,72.6,39.6,52.9,81.0,42.2,58.7,39.9,34.1,51.8,31.7,21.0,19.4,8.9,14.0,14.5
2022-04-16 08:00:00,13464,3.4,1.6,1.8,12.3,6.8,1.5,0.7,1.1,1.8,1.8,8.2,3.5,4.8,15.8,11.7,3.8,1.4,2.7,3.9,3.9,299.0,454.0,461.0,492.0,445.0,399.0,459.0,445.0,137.0,505.0,861.5,988.2,844.4,836.1,973.4,955.0,982.8,964.7,934.8,839.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,9.6,6.5,8.3,14.0,12.0,12.1,13.9,5.5,7.0,85.2,76.1,65.9,64.9,58.7,78.5,80.2,70.8,91.0,65.1,13.4,10.7,9.5,6.2,6.6
2022-04-16 11:00:00,13465,4.1,1.6,4.6,8.2,8.8,2.7,2.7,4.3,3.6,3.8,10.9,4.2,9.2,13.0,15.3,7.5,6.3,7.7,8.2,7.4,713.0,579.0,533.0,936.0,838.0,837.0,847.0,842.0,390.0,904.0,861.7,988.3,844.3,836.9,972.8,954.8,981.0,962.7,936.0,838.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,14.1,7.7,11.5,17.0,15.2,20.6,18.8,8.2,12.3,81.3,60.2,51.8,35.2,51.5,62.1,36.9,55.2,70.9,46.9,18.2,13.7,7.3,11.4,12.4
2022-04-16 21:00:00,13466,3.1,2.0,2.8,14.1,8.7,1.8,3.4,2.2,3.1,0.7,7.2,5.0,5.7,21.1,15.2,3.7,7.7,5.4,6.3,1.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,862.9,989.0,845.7,834.8,973.6,956.2,984.5,963.5,936.0,839.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.0,1.8,3.7,11.4,9.3,15.5,13.0,5.7,4.9,81.9,48.6,64.6,34.0,54.3,64.4,56.8,51.9,72.4,36.0,12.0,8.4,8.2,9.1,6.8
2022-04-17 02:00:00,13468,1.2,1.6,0.4,19.3,6.4,1.1,0.9,0.7,0.9,1.0,2.2,6.1,1.0,25.2,11.9,2.7,1.9,1.3,1.9,1.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,861.4,988.1,844.7,832.7,973.2,955.5,986.5,964.5,934.7,838.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,7.3,-2.1,1.6,8.7,4.4,12.1,6.1,1.6,1.5,85.1,52.2,79.9,45.5,62.3,88.0,58.6,77.1,80.0,43.7,10.2,5.7,14.4,3.8,2.8
2022-04-17 10:00:00,13469,4.2,2.0,5.1,9.9,5.2,2.7,4.8,2.4,4.3,4.3,8.7,5.0,7.3,21.2,9.3,5.5,6.7,5.3,7.6,7.9,828.0,770.0,814.0,839.0,761.0,775.0,757.0,787.0,792.0,846.0,858.7,986.7,842.2,833.3,972.9,953.6,985.2,962.3,933.3,836.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,10.6,6.7,6.0,10.3,10.3,12.6,13.6,6.3,10.9,37.4,40.9,37.0,44.7,53.2,58.5,56.8,49.3,53.4,15.2,13.1,10.0,8.2,11.0,13.9
2022-04-18 01:00:00,13470,1.7,2.1,1.0,7.9,1.3,1.5,2.3,0.4,0.7,1.0,3.6,5.8,1.7,10.6,2.8,3.5,4.0,1.6,1.2,1.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,856.4,981.3,839.9,830.9,968.9,949.8,983.8,960.1,928.0,834.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,7.8,-1.3,1.8,6.8,5.1,9.2,6.9,2.3,2.1,83.8,47.1,75.1,57.4,54.3,77.1,58.1,64.8,70.6,64.9,6.3,4.9,15.2,3.7,6.1
2022-04-19 05:00:00,13473,0.9,0.8,0.5,2.9,0.8,0.7,0.5,0.4,0.8,0.8,2.2,1.8,1.2,3.9,1.4,1.3,1.2,1.3,1.1,1.4,3.0,6.0,7.0,6.0,3.0,5.0,5.0,4.0,4.0,5.0,852.5,975.7,835.6,828.3,964.5,945.8,977.5,956.7,922.7,831.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2,4.1,-1.5,3.8,4.2,4.4,7.6,4.5,6.3,0.4,82.4,77.1,69.5,57.9,87.2,83.4,64.6,74.6,52.3,59.6,0.7,1.9,16.8,3.5,1.9
2022-04-19 07:00:00,13474,0.9,1.2,0.5,2.0,1.1,0.7,0.7,0.6,0.5,0.7,2.2,2.6,1.0,3.5,1.9,1.4,1.7,1.4,1.5,1.2,333.0,290.0,326.0,330.0,288.0,247.0,303.0,279.0,324.0,100.0,852.2,975.9,835.3,828.4,964.8,945.9,976.9,956.9,923.1,831.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.1,1.0,4.6,8.5,6.3,9.3,8.9,7.3,0.9,74.1,62.1,70.1,48.8,76.4,80.0,63.6,65.1,55.5,58.7,4.1,6.0,13.5,6.9,6.2
2022-04-20 05:00:00,13476,1.5,1.1,1.0,8.5,0.9,0.6,2.7,0.5,0.4,1.0,3.1,2.4,1.9,10.7,2.1,1.3,6.8,1.2,0.9,1.7,4.0,5.0,8.0,5.0,3.0,6.0,3.0,6.0,12.0,8.0,850.9,974.1,834.3,824.9,961.3,942.8,976.9,953.7,921.6,829.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,5.4,0.1,3.0,4.7,5.2,12.0,5.2,2.3,0.8,77.6,74.4,77.5,59.1,85.7,78.1,61.9,72.7,84.2,64.8,1.9,3.5,15.2,1.9,4.6
2022-04-20 11:00:00,13477,7.8,1.4,2.6,3.6,2.2,4.5,0.7,1.2,3.7,3.7,11.8,4.0,6.8,6.4,5.1,7.9,1.5,2.9,6.8,6.3,893.0,835.0,883.0,685.0,752.0,844.0,194.0,808.0,840.0,855.0,849.6,973.4,832.6,825.5,960.7,941.2,978.5,950.6,921.6,827.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,14.6,10.4,9.4,15.2,14.1,11.6,18.5,9.2,11.5,46.7,44.0,34.8,59.6,46.7,45.6,63.7,32.2,57.4,32.0,15.8,14.3,7.9,13.5,13.0
2022-04-20 13:00:00,13478,8.4,1.7,4.9,3.1,2.7,4.2,0.5,6.5,3.8,3.1,13.5,4.6,8.2,6.5,5.5,7.6,1.3,9.2,6.8,7.1,881.0,783.0,877.0,586.0,756.0,789.0,153.0,777.0,835.0,855.0,849.2,972.6,832.0,825.8,960.3,940.6,978.4,949.7,921.1,827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,16.8,11.4,9.6,17.3,17.5,12.4,20.0,11.3,13.6,47.7,40.1,33.0,56.9,38.9,44.7,59.4,35.0,48.2,26.3,17.2,16.5,5.9,15.9,14.7
